Payment_Date,Month,Year,Quarter,Period,Organisation_Name,Sector,Total_Amount_N,Current_Payment_N,Arrears_Balance_N,Has_Arrears,Arrears_Only,Compliance_Status,Payment_Day,Payment_Week,End_of_Month_Flag,Implied_Payroll_N
14/01/2025,January,2025,Q1,Q1-2025,WELL FLUID SERVICES LIMITED,OIL AND GAS,163815.0,163815.0,0.0,0,0,FULLY_CURRENT,14,2,MID_MONTH,16381500.0
14/01/2025,January,2025,Q1,Q1-2025,TUNGSTEN ENERGY LTD,OIL AND GAS,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,14,2,MID_MONTH,10000000.0
14/01/2025,January,2025,Q1,Q1-2025,SOWSCO WELL SERVICES NIGERIA LIMITED,OIL AND GAS,500000.0,500000.0,0.0,0,0,FULLY_CURRENT,14,2,MID_MONTH,50000000.0
14/01/2025,January,2025,Q1,Q1-2025,QUOTRO INTEGRATED SERVICES LTD,OIL AND GAS,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,14,2,MID_MONTH,10000000.0
14/01/2025,January,2025,Q1,Q1-2025,IDANGO ENERGY LTD,OIL AND GAS,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,14,2,MID_MONTH,10000000.0
14/01/2025,January,2025,Q1,Q1-2025,PEKDEES CONCEPTS LIMITED,GENERAL CONTRACT,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,14,2,MID_MONTH,10000000.0
14/01/2025,January,2025,Q1,Q1-2025,ATLAS-RAY AND SON CO. LTD,GENERAL CONTRACT,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,14,2,MID_MONTH,10000000.0
14/01/2025,January,2025,Q1,Q1-2025,TRI-FLEX HYDRAULIC AND SERVICES NIGERIA LIMITED,"BUILDING, CONSTRUCTION AND ENGINEERING",100000.0,100000.0,0.0,0,0,FULLY_CURRENT,14,2,MID_MONTH,10000000.0
14/01/2025,January,2025,Q1,Q1-2025,JETENSE CONSULTANTS LIMITED,"CONSULTANCY, EDUCATION AND TRAINING",100000.0,100000.0,0.0,0,0,FULLY_CURRENT,14,2,MID_MONTH,10000000.0
14/01/2025,January,2025,Q1,Q1-2025,KARIDAV INTEGRATED SERVICES LTD,GENERAL CONTRACT,106128.85,106128.85,0.0,0,0,FULLY_CURRENT,14,2,MID_MONTH,10612885.0
15/01/2025,January,2025,Q1,Q1-2025,BRACE-HULL NIGERIA LIMITED,OIL AND GAS,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,15,3,MID_MONTH,10000000.0
15/01/2025,January,2025,Q1,Q1-2025,E-SENSE TECHNOLOGIES LTD,INFORMATION TECHNOLOGY,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,15,3,MID_MONTH,10000000.0
15/01/2025,January,2025,Q1,Q1-2025,NWOKOMA NWANKWO AND COMPANY,HOSPITAL AND MATERNITY,116884.76,116884.76,0.0,0,0,FULLY_CURRENT,15,3,MID_MONTH,11688476.0
15/01/2025,January,2025,Q1,Q1-2025,ENERGY PARTNERSHIP LIMITED,OIL AND GAS,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,15,3,MID_MONTH,10000000.0
15/01/2025,January,2025,Q1,Q1-2025,RUSHTON-JAY COMPANY LIMITED,GENERAL CONTRACT,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,15,3,MID_MONTH,10000000.0
15/01/2025,January,2025,Q1,Q1-2025,USFORREAL SERVICES LIMITED,GENERAL CONTRACT,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,15,3,MID_MONTH,10000000.0
15/01/2025,January,2025,Q1,Q1-2025,MU-TETHA ENGINEERING LTD,"BUILDING, CONSTRUCTION AND ENGINEERING",100000.0,100000.0,0.0,0,0,FULLY_CURRENT,15,3,MID_MONTH,10000000.0
15/01/2025,January,2025,Q1,Q1-2025,AUSTLINKS ENERGY SERVICES LIMITED,OIL AND GAS,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,15,3,MID_MONTH,10000000.0
15/01/2025,January,2025,Q1,Q1-2025,HEDGEROW OIL AND GAS LIMITED,OIL AND GAS,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,15,3,MID_MONTH,10000000.0
15/01/2025,January,2025,Q1,Q1-2025,GOODMAN CONCEPTS INTL LIMITED,GENERAL CONTRACT,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,15,3,MID_MONTH,10000000.0
15/01/2025,January,2025,Q1,Q1-2025,P.W.S INTEGRATED SERVICES LIMITED,GENERAL CONTRACT,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,15,3,MID_MONTH,10000000.0
15/01/2025,January,2025,Q1,Q1-2025,BRIKSTONES INTEGRATED SERVICES LIMITED,GENERAL CONTRACT,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,15,3,MID_MONTH,10000000.0
15/01/2025,January,2025,Q1,Q1-2025,LE-QUEST UPSTREAMS SERVICES LIMITED,GENERAL CONTRACT,321322.5,321322.5,0.0,0,0,FULLY_CURRENT,15,3,MID_MONTH,32132250.0
15/01/2025,January,2025,Q1,Q1-2025,DANELEC LIMITED,GENERAL CONTRACT,1120037.76,1120037.76,0.0,0,0,FULLY_CURRENT,15,3,MID_MONTH,112003776.0
15/01/2025,January,2025,Q1,Q1-2025,DEBRYAN INVESTMENT LTD,GENERAL CONTRACT,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,15,3,MID_MONTH,10000000.0
15/01/2025,January,2025,Q1,Q1-2025,SABSOLAZ NIGERIA LTD,GENERAL CONTRACT,153402.4,153402.4,0.0,0,0,FULLY_CURRENT,15,3,MID_MONTH,15340240.0
15/01/2025,January,2025,Q1,Q1-2025,RIFITEL NIGERIA LTD,GENERAL CONTRACT,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,15,3,MID_MONTH,10000000.0
15/01/2025,January,2025,Q1,Q1-2025,YOCUS CONSULTS INTERNATIONAL LIMITED,"CONSULTANCY, EDUCATION AND TRAINING",9542339.08,9542339.08,0.0,0,0,FULLY_CURRENT,15,3,MID_MONTH,954233908.0
15/01/2025,January,2025,Q1,Q1-2025,VANADIUM ENERGY LIMITED,OIL AND GAS,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,15,3,MID_MONTH,10000000.0
16/01/2025,January,2025,Q1,Q1-2025,DE-KLASSIK IMPRESOS LIMITED,GENERAL CONTRACT,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,16,3,MID_MONTH,10000000.0
16/01/2025,January,2025,Q1,Q1-2025,BGAM SERVICES NIGERIA LIMITED,GENERAL CONTRACT,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,16,3,MID_MONTH,10000000.0
16/01/2025,January,2025,Q1,Q1-2025,YOCUS CONSULTS INTERNATIONAL LIMITED,"CONSULTANCY, EDUCATION AND TRAINING",1387791.94,1387791.94,0.0,0,0,FULLY_CURRENT,16,3,MID_MONTH,138779194.0
16/01/2025,January,2025,Q1,Q1-2025,WEATHERFORD NIGERIA LTD,GENERAL CONTRACT,20829948.11,20829948.11,0.0,0,0,FULLY_CURRENT,16,3,MID_MONTH,2082994811.0
16/01/2025,January,2025,Q1,Q1-2025,MAVENTEQ SYSTEMS LIMITED,OIL AND GAS,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,16,3,MID_MONTH,10000000.0
16/01/2025,January,2025,Q1,Q1-2025,BELLSWELLORG INTERNATIONAL ENERGY LTD,OIL AND GAS,246432.06,246432.06,0.0,0,0,FULLY_CURRENT,16,3,MID_MONTH,24643206.0
16/01/2025,January,2025,Q1,Q1-2025,INTEC GLOBAL SERVICES LTD,GENERAL CONTRACT,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,16,3,MID_MONTH,10000000.0
16/01/2025,January,2025,Q1,Q1-2025,E. D. & T. LIMITED,GENERAL CONTRACT,106000.0,106000.0,0.0,0,0,FULLY_CURRENT,16,3,MID_MONTH,10600000.0
16/01/2025,January,2025,Q1,Q1-2025,YOCUS CONSULTS INTERNATIONAL LIMITED,"CONSULTANCY, EDUCATION AND TRAINING",321482.21,321482.21,0.0,0,0,FULLY_CURRENT,16,3,MID_MONTH,32148221.0
16/01/2025,January,2025,Q1,Q1-2025,ATMA GLOBAL RESOURCES LTD,GENERAL CONTRACT,436325.88,436325.88,0.0,0,0,FULLY_CURRENT,16,3,MID_MONTH,43632588.0
16/01/2025,January,2025,Q1,Q1-2025,WULFRIC ENERGY LTD,OIL AND GAS,500000.0,500000.0,0.0,0,0,FULLY_CURRENT,16,3,MID_MONTH,50000000.0
16/01/2025,January,2025,Q1,Q1-2025,EASTLINE ENERGY RESOURCES LIMITED,OIL AND GAS,445403.07,445403.07,0.0,0,0,FULLY_CURRENT,16,3,MID_MONTH,44540307.0
16/01/2025,January,2025,Q1,Q1-2025,CDM ATLANTIC RESOURCES LTD,"BUILDING, CONSTRUCTION AND ENGINEERING",100000.0,100000.0,0.0,0,0,FULLY_CURRENT,16,3,MID_MONTH,10000000.0
17/01/2025,January,2025,Q1,Q1-2025,PEARL INTEGRATED SERVICES LTD,GENERAL CONTRACT,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,17,3,MID_MONTH,10000000.0
17/01/2025,January,2025,Q1,Q1-2025,NMUNACHIM RESOURCES LIMITED,"BUILDING, CONSTRUCTION AND ENGINEERING",100000.0,100000.0,0.0,0,0,FULLY_CURRENT,17,3,MID_MONTH,10000000.0
17/01/2025,January,2025,Q1,Q1-2025,KADE ENERGY SERVICES LIMITED,OIL AND GAS,474586.91,474586.91,0.0,0,0,FULLY_CURRENT,17,3,MID_MONTH,47458691.0
17/01/2025,January,2025,Q1,Q1-2025,RESERVOIR FLUIDS LABORATORY NIG LTD,GENERAL CONTRACT,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,17,3,MID_MONTH,10000000.0
17/01/2025,January,2025,Q1,Q1-2025,CLOUT BROAD NIGERIA LIMITED,"CONSULTANCY, EDUCATION AND TRAINING",441861.64,441861.64,0.0,0,0,FULLY_CURRENT,17,3,MID_MONTH,44186164.0
17/01/2025,January,2025,Q1,Q1-2025,PHEET ENERGY LIMITED,OIL AND GAS,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,17,3,MID_MONTH,10000000.0
17/01/2025,January,2025,Q1,Q1-2025,BENDREKO GLOBAL RESOURCES LIMITED,GENERAL CONTRACT,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,17,3,MID_MONTH,10000000.0
17/01/2025,January,2025,Q1,Q1-2025,INDORAMA PET (NIGERIA) LTD,GENERAL CONTRACT,8150982.54,8150982.54,0.0,0,0,FULLY_CURRENT,17,3,MID_MONTH,815098254.0
17/01/2025,January,2025,Q1,Q1-2025,SKYMARILAND GLOBAL SERVICES LIMITED,GENERAL CONTRACT,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,17,3,MID_MONTH,10000000.0
17/01/2025,January,2025,Q1,Q1-2025,SOPHIA SECURITY LIMITED,GENERAL CONTRACT,200000.0,200000.0,0.0,0,0,FULLY_CURRENT,17,3,MID_MONTH,20000000.0
17/01/2025,January,2025,Q1,Q1-2025,HENZOL GLOBAL SERVICES LIMITED,"BUILDING, CONSTRUCTION AND ENGINEERING",100000.0,100000.0,0.0,0,0,FULLY_CURRENT,17,3,MID_MONTH,10000000.0
17/01/2025,January,2025,Q1,Q1-2025,TINOOC PETROLEUM LIMITED,OIL AND GAS,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,17,3,MID_MONTH,10000000.0
17/01/2025,January,2025,Q1,Q1-2025,GP ENERGY SOLUTION LIMITED,OIL AND GAS,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,17,3,MID_MONTH,10000000.0
17/01/2025,January,2025,Q1,Q1-2025,DE COON SERVICES LIMITED,GENERAL CONTRACT,506648.5,506648.5,0.0,0,0,FULLY_CURRENT,17,3,MID_MONTH,50664850.0
17/01/2025,January,2025,Q1,Q1-2025,ROAD LAMP LIMITED,DISTRIBUTION AND MARKETING,471578.51,471578.51,0.0,0,0,FULLY_CURRENT,17,3,MID_MONTH,47157851.0
17/01/2025,January,2025,Q1,Q1-2025,JODAMID NIGERIA LIMITED,GENERAL CONTRACT,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,17,3,MID_MONTH,10000000.0
17/01/2025,January,2025,Q1,Q1-2025,COBEF INTERNATIONAL LIMITED,GENERAL CONTRACT,541607.8,541607.8,0.0,0,0,FULLY_CURRENT,17,3,MID_MONTH,54160780.0
17/01/2025,January,2025,Q1,Q1-2025,AEGIS ONE CONSULTS LIMITED,"CONSULTANCY, EDUCATION AND TRAINING",100000.0,100000.0,0.0,0,0,FULLY_CURRENT,17,3,MID_MONTH,10000000.0
17/01/2025,January,2025,Q1,Q1-2025,HOECHY DEVELOPMENT LIMITED,GENERAL CONTRACT,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,17,3,MID_MONTH,10000000.0
17/01/2025,January,2025,Q1,Q1-2025,JFA OIL AND GAS INTL LTD,OIL AND GAS,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,17,3,MID_MONTH,10000000.0
17/01/2025,January,2025,Q1,Q1-2025,CPF BUSINESS SOLUTIONS LIMITED,"CONSULTANCY, EDUCATION AND TRAINING",100000.0,100000.0,0.0,0,0,FULLY_CURRENT,17,3,MID_MONTH,10000000.0
18/01/2025,January,2025,Q1,Q1-2025,OCEANSANDS PROSPECTING NIGERIA LIMITED,OIL AND GAS,296450.0,296450.0,0.0,0,0,FULLY_CURRENT,18,3,MID_MONTH,29645000.0
19/01/2025,January,2025,Q1,Q1-2025,FUGSON ENERGY NIGERIA LIMITED,OIL AND GAS,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,19,3,MID_MONTH,10000000.0
20/01/2025,January,2025,Q1,Q1-2025,ATMOSPHERE TECH. LIMITED,INFORMATION TECHNOLOGY,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,20,3,MID_MONTH,10000000.0
20/01/2025,January,2025,Q1,Q1-2025,ALPHA-PHI MEASUREMENTS LIMITED,GENERAL CONTRACT,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,20,3,MID_MONTH,10000000.0
20/01/2025,January,2025,Q1,Q1-2025,E.I.O GLOBAL SERVICES LTD,GENERAL CONTRACT,105707.6,105707.6,0.0,0,0,FULLY_CURRENT,20,3,MID_MONTH,10570760.0
20/01/2025,January,2025,Q1,Q1-2025,AGIL CONCEPT NIGERIA LIMITED,GENERAL CONTRACT,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,20,3,MID_MONTH,10000000.0
20/01/2025,January,2025,Q1,Q1-2025,IDONIBOYEOBU PULO NIGERIA LIMITED,GENERAL CONTRACT,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,20,3,MID_MONTH,10000000.0
20/01/2025,January,2025,Q1,Q1-2025,PACIFIC MARITIME LIMITED,MARITIME AND SHIPPING,999960.0,999960.0,0.0,0,0,FULLY_CURRENT,20,3,MID_MONTH,99996000.0
21/01/2025,January,2025,Q1,Q1-2025,LUKATECH LIMITED,OIL AND GAS,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,21,3,MID_MONTH,10000000.0
21/01/2025,January,2025,Q1,Q1-2025,BLUEFINN GLOBAL RESOURCES LIMITED,GENERAL CONTRACT,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,21,3,MID_MONTH,10000000.0
21/01/2025,January,2025,Q1,Q1-2025,FEZIG BUSINESS SOLUTIONS LTD,GENERAL CONTRACT,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,21,3,MID_MONTH,10000000.0
21/01/2025,January,2025,Q1,Q1-2025,NET GLOBAL SYSTEM AND TECHNICAL SERVICES LTD,INFORMATION TECHNOLOGY,1318021.36,1318021.36,0.0,0,0,FULLY_CURRENT,21,3,MID_MONTH,131802136.0
21/01/2025,January,2025,Q1,Q1-2025,NESTAR CORPORATE SERVICES LIMITED,GENERAL CONTRACT,153515.74,153515.74,0.0,0,0,FULLY_CURRENT,21,3,MID_MONTH,15351574.0
21/01/2025,January,2025,Q1,Q1-2025,JEDIMAT VENTURE LIMITED,GENERAL CONTRACT,300000.0,300000.0,0.0,0,0,FULLY_CURRENT,21,3,MID_MONTH,30000000.0
21/01/2025,January,2025,Q1,Q1-2025,STOCKWORLD ENERGY LIMITED,GENERAL CONTRACT,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,21,3,MID_MONTH,10000000.0
21/01/2025,January,2025,Q1,Q1-2025,EGGHEADS TAX PRACTITIONERS,GENERAL CONTRACT,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,21,3,MID_MONTH,10000000.0
22/01/2025,January,2025,Q1,Q1-2025,HOVAH WEST AFRICAN SERVICES LTD,GENERAL CONTRACT,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,22,4,MID_MONTH,10000000.0
22/01/2025,January,2025,Q1,Q1-2025,C-FORTH UNIVERSAL AND ENERGY LTD,OIL AND GAS,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,22,4,MID_MONTH,10000000.0
22/01/2025,January,2025,Q1,Q1-2025,BISTAR LTD,GENERAL CONTRACT,445015.0,445015.0,0.0,0,0,FULLY_CURRENT,22,4,MID_MONTH,44501500.0
22/01/2025,January,2025,Q1,Q1-2025,AJEME SUPREME TECHNICAL SERVICES LIMITED,INFORMATION TECHNOLOGY,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,22,4,MID_MONTH,10000000.0
22/01/2025,January,2025,Q1,Q1-2025,VENTURER ENERGY CONTRACTING COMPANY LIMITED,OIL AND GAS,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,22,4,MID_MONTH,10000000.0
22/01/2025,January,2025,Q1,Q1-2025,TERRA GOSEN LIMITED,GENERAL CONTRACT,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,22,4,MID_MONTH,10000000.0
22/01/2025,January,2025,Q1,Q1-2025,NESTAR CORPORATE SERVICES LIMITED,GENERAL CONTRACT,706409.48,706409.48,0.0,0,0,FULLY_CURRENT,22,4,MID_MONTH,70640948.0
22/01/2025,January,2025,Q1,Q1-2025,NANISCO ENGINEERING SERVICES LIMITED,"BUILDING, CONSTRUCTION AND ENGINEERING",100000.0,100000.0,0.0,0,0,FULLY_CURRENT,22,4,MID_MONTH,10000000.0
22/01/2025,January,2025,Q1,Q1-2025,QUALITY BUILDING CENTRE AND BUILDERS MERCHANT LIMITED,"BUILDING, CONSTRUCTION AND ENGINEERING",287055.14,287055.14,0.0,0,0,FULLY_CURRENT,22,4,MID_MONTH,28705514.0
22/01/2025,January,2025,Q1,Q1-2025,OCEAN HAWK OIL RESOURCES LIMITED,OIL AND GAS,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,22,4,MID_MONTH,10000000.0
23/01/2025,January,2025,Q1,Q1-2025,GOTEH CONSTRUCTION COMPANY LIMITED,"BUILDING, CONSTRUCTION AND ENGINEERING",110000.0,110000.0,0.0,0,0,FULLY_CURRENT,23,4,MID_MONTH,11000000.0
23/01/2025,January,2025,Q1,Q1-2025,NIGER DELTA ENGINEERING LIMITED,"BUILDING, CONSTRUCTION AND ENGINEERING",231906.92,231906.92,0.0,0,0,FULLY_CURRENT,23,4,MID_MONTH,23190692.0
23/01/2025,January,2025,Q1,Q1-2025,WARIPAMART LIMITED,GENERAL CONTRACT,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,23,4,MID_MONTH,10000000.0
23/01/2025,January,2025,Q1,Q1-2025,PETROLE ET GAZ ENGINEERING SERVICES LIMITED,OIL AND GAS,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,23,4,MID_MONTH,10000000.0
23/01/2025,January,2025,Q1,Q1-2025,EXTREME ENGINEERING LIMITED,"BUILDING, CONSTRUCTION AND ENGINEERING",100000.0,100000.0,0.0,0,0,FULLY_CURRENT,23,4,MID_MONTH,10000000.0
23/01/2025,January,2025,Q1,Q1-2025,BLUEWHALE ENERGY SERVICES LTD,OIL AND GAS,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,23,4,MID_MONTH,10000000.0
23/01/2025,January,2025,Q1,Q1-2025,EVERPRAISE TECHNOLOGIES LIMITED,INFORMATION TECHNOLOGY,115465.4,115465.4,0.0,0,0,FULLY_CURRENT,23,4,MID_MONTH,11546540.0
23/01/2025,January,2025,Q1,Q1-2025,BRANT TECHNOLOGIES LIMITED,"BUILDING, CONSTRUCTION AND ENGINEERING",152241.5,152241.5,0.0,0,0,FULLY_CURRENT,23,4,MID_MONTH,15224150.0
23/01/2025,January,2025,Q1,Q1-2025,BARKLES INVESTMENT LIMITED,GENERAL CONTRACT,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,23,4,MID_MONTH,10000000.0
23/01/2025,January,2025,Q1,Q1-2025,EBULIENT INTEGRATED SERVICES LIMITED,GENERAL CONTRACT,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,23,4,MID_MONTH,10000000.0
24/01/2025,January,2025,Q1,Q1-2025,TULIP TOOLS AND SERVICES LIMITED,"BUILDING, CONSTRUCTION AND ENGINEERING",100000.0,100000.0,0.0,0,0,FULLY_CURRENT,24,4,LAST_WEEK,10000000.0
24/01/2025,January,2025,Q1,Q1-2025,JOHN I. BIPIALAKA (JIBS) ENGINEERING SERVICES LIMITED,"BUILDING, CONSTRUCTION AND ENGINEERING",268345.24,268345.24,0.0,0,0,FULLY_CURRENT,24,4,LAST_WEEK,26834524.0
24/01/2025,January,2025,Q1,Q1-2025,SUN RISE CONTRACTING COMPANY NIGERIA LIMITED,GENERAL CONTRACT,300000.0,300000.0,0.0,0,0,FULLY_CURRENT,24,4,LAST_WEEK,30000000.0
24/01/2025,January,2025,Q1,Q1-2025,WSH LOGISTICS LIMITED,TRANSPORT AND TRAVELS,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,24,4,LAST_WEEK,10000000.0
24/01/2025,January,2025,Q1,Q1-2025,SEGOFS ENERGY SERVICES LIMITED,OIL AND GAS,1060645.75,1060645.75,0.0,0,0,FULLY_CURRENT,24,4,LAST_WEEK,106064575.0
24/01/2025,January,2025,Q1,Q1-2025,CHRIS AND SONS INTERNATIONAL LIMITED,GENERAL CONTRACT,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,24,4,LAST_WEEK,10000000.0
27/01/2025,January,2025,Q1,Q1-2025,MEE PARTNAS LTD,GENERAL CONTRACT,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,27,4,LAST_WEEK,10000000.0
27/01/2025,January,2025,Q1,Q1-2025,SPECIALTY DRILLING FLUIDS LIMITED,OIL AND GAS,2000000.0,2000000.0,0.0,0,0,FULLY_CURRENT,27,4,LAST_WEEK,200000000.0
27/01/2025,January,2025,Q1,Q1-2025,TEZON-DRONE NIGERIA LIMITED,GENERAL CONTRACT,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,27,4,LAST_WEEK,10000000.0
27/01/2025,January,2025,Q1,Q1-2025,SCHIRONE CONSTRUCTION COMPANY NIG. LTD,"BUILDING, CONSTRUCTION AND ENGINEERING",100000.0,100000.0,0.0,0,0,FULLY_CURRENT,27,4,LAST_WEEK,10000000.0
27/01/2025,January,2025,Q1,Q1-2025,SCHIRONE FARMS NIG. LTD,AGRIC BUSINESS,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,27,4,LAST_WEEK,10000000.0
27/01/2025,January,2025,Q1,Q1-2025,MAHARA PASIPAARO LIMITED,GENERAL CONTRACT,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,27,4,LAST_WEEK,10000000.0
27/01/2025,January,2025,Q1,Q1-2025,PRITCH ENERGIES LIMITED,GENERAL CONTRACT,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,27,4,LAST_WEEK,10000000.0
27/01/2025,January,2025,Q1,Q1-2025,SCHIRONE OIL AND GAS LIMITED,OIL AND GAS,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,27,4,LAST_WEEK,10000000.0
27/01/2025,January,2025,Q1,Q1-2025,KINIBE ENERGY SERVICES NIGERIA LIMITED,OIL AND GAS,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,27,4,LAST_WEEK,10000000.0
27/01/2025,January,2025,Q1,Q1-2025,MONOICHI INTEGRATED SERVICES NIGERIA LIMITED,GENERAL CONTRACT,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,27,4,LAST_WEEK,10000000.0
28/01/2025,January,2025,Q1,Q1-2025,FIDPET TECHNICAL LTD,INFORMATION TECHNOLOGY,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,28,4,LAST_WEEK,10000000.0
28/01/2025,January,2025,Q1,Q1-2025,RISQSERVE RESOURCES & TRAINING COMPANY LIMITED,"CONSULTANCY, EDUCATION AND TRAINING",100000.0,100000.0,0.0,0,0,FULLY_CURRENT,28,4,LAST_WEEK,10000000.0
28/01/2025,January,2025,Q1,Q1-2025,KUANGA SERVICES NIGERIA LTD,GENERAL CONTRACT,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,28,4,LAST_WEEK,10000000.0
28/01/2025,January,2025,Q1,Q1-2025,RISQSERVE AFRICA PROJECTS LIMITED,GENERAL CONTRACT,260134.35,260134.35,0.0,0,0,FULLY_CURRENT,28,4,LAST_WEEK,26013435.0
28/01/2025,January,2025,Q1,Q1-2025,RISQSERVE ENGINEERING SERVICES LIMITED,"BUILDING, CONSTRUCTION AND ENGINEERING",100000.0,100000.0,0.0,0,0,FULLY_CURRENT,28,4,LAST_WEEK,10000000.0
28/01/2025,January,2025,Q1,Q1-2025,DELTA OFFSHORE LOGISTICS SERVICE LTD,OIL AND GAS,200000.0,200000.0,0.0,0,0,FULLY_CURRENT,28,4,LAST_WEEK,20000000.0
28/01/2025,January,2025,Q1,Q1-2025,CALAYA ENGINEERING SERVICES LIMITED,"BUILDING, CONSTRUCTION AND ENGINEERING",150000.0,150000.0,0.0,0,0,FULLY_CURRENT,28,4,LAST_WEEK,15000000.0
28/01/2025,January,2025,Q1,Q1-2025,ELEKING W.W SERVICES LIMITED,"BUILDING, CONSTRUCTION AND ENGINEERING",100000.0,100000.0,0.0,0,0,FULLY_CURRENT,28,4,LAST_WEEK,10000000.0
28/01/2025,January,2025,Q1,Q1-2025,AIKON COMMERCIAL VENTURES LIMITED,GENERAL CONTRACT,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,28,4,LAST_WEEK,10000000.0
28/01/2025,January,2025,Q1,Q1-2025,ALMASI OIL AND GAS SERVICES LIMITED,OIL AND GAS,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,28,4,LAST_WEEK,10000000.0
28/01/2025,January,2025,Q1,Q1-2025,ENSCO OIL AND GAS LTD,OIL AND GAS,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,28,4,LAST_WEEK,10000000.0
28/01/2025,January,2025,Q1,Q1-2025,ELEKING CONSTRUCTION AND PROJECT COMPANY LTD,"BUILDING, CONSTRUCTION AND ENGINEERING",100000.0,100000.0,0.0,0,0,FULLY_CURRENT,28,4,LAST_WEEK,10000000.0
28/01/2025,January,2025,Q1,Q1-2025,OAKSLEY ENERGY NIGERIA LIMITED,OIL AND GAS,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,28,4,LAST_WEEK,10000000.0
29/01/2025,January,2025,Q1,Q1-2025,EXCESIVO GOZO LTD,GENERAL CONTRACT,100000.0,100000.0,0.0,0,0,FULLY_CURRENT,29,5,END_OF_MONTH,10000000.0
29/01/2025,January,2025,Q1,Q1-2025,BAY MATRIX LTD,GENERAL CONTRACT,464624.49,464624.49,0.0,0,0,FULLY_CURRENT,29,5,END_OF_MONTH,46462449.0
